05:15:00,2.029072E+04,1.969539E+03,1.047090E+00,1.519741E-01,8.571275E+03,6.175773E+03,4.422495E-01,4.767736E-01,3.121072E+04,9.598724E+03,1.610210E+00,7.410822E-01,1.436109E+04,8.834669E+02,7.394596E-01,6.824212E-02,1.989772E+03,1.565454E+02,1.026463E-01,1.208430E-02,7.370800E+03,1.362390E+03,3.802557E-01,1.051592E-01,1.045965E+04,6.396094E+03,5.395610E-01,4.939758E-01,1.322106E+04,0.000000E+00,6.807951E-01,0.000000E+00,1.513154E+03,0.000000E+00,7.807193E-02,0.000000E+00,3.843900E+03,0.000000E+00,1.983514E-01,0.000000E+00,7.659347E+03,4.884748E+03,3.951957E-01,3.770683E-01,2.182655E+04,8.684165E+03,1.126346E+00,6.701974E-01,1.324437E+04,7.417358E+02,6.819939E-01,5.727876E-02,1.555882E+03,9.726677E+01,8.027653E-02,7.506385E-03,3.355796E+03,5.629113E+02,1.731648E-01,4.343649E-02
05:30:00,2.029073E+04,1.962040E+03,1.047090E+00,1.513955E-01,8.571287E+03,6.167830E+03,4.422501E-01,4.761618E-01,3.121078E+04,9.583214E+03,1.610213E+00,7.398859E-01,1.436110E+04,8.829692E+02,7.394598E-01,6.820348E-02,1.989774E+03,1.561045E+02,1.026465E-01,1.205026E-02,7.370815E+03,1.364298E+03,3.802565E-01,1.053065E-01,1.045966E+04,6.383766E+03,5.395618E-01,4.930251E-01,1.322106E+04,0.000000E+00,6.807951E-01,0.000000E+00,1.513155E+03,0.000000E+00,7.807196E-02,0.000000E+00,3.843901E+03,0.000000E+00,1.983515E-01,0.000000E+00,7.659350E+03,4.879056E+03,3.951959E-01,3.766287E-01,2.182659E+04,8.683075E+03,1.126348E+00,6.701133E-01,1.324437E+04,7.434088E+02,6.819941E-01,5.740786E-02,1.555884E+03,9.751388E+01,8.027664E-02,7.525458E-03,3.355803E+03,5.741957E+02,1.731652E-01,4.430739E-02
05:45:00,2.029074E+04,1.959382E+03,1.047091E+00,1.511903E-01,8.571300E+03,6.161520E+03,4.422508E-01,4.756761E-01,3.121083E+04,9.573204E+03,1.610216E+00,7.391144E-01,1.436110E+04,8.873339E+02,7.394600E-01,6.854085E-02,1.989777E+03,1.559986E+02,1.026466E-01,1.204211E-02,7.370830E+03,1.367965E+03,3.802572E-01,1.055897E-01,1.045968E+04,6.373749E+03,5.395625E-01,4.922531E-01,1.322106E+04,0.000000E+00,6.807951E-01,0.000000E+00,1.513155E+03,0.000000E+00,7.807198E-02,0.000000E+00,3.843902E+03,0.000000E+00,1.983516E-01,0.000000E+00,7.659354E+03,4.875429E+03,3.951960E-01,3.763486E-01,2.182663E+04,8.685327E+03,1.126350E+00,6.702873E-01,1.324437E+04,7.496648E+02,6.819942E-01,5.789119E-02,1.555886E+03,9.802347E+01,8.027674E-02,7.564793E-03,3.355810E+03,5.859183E+02,1.731655E-01,4.521211E-02
06:00:00,2.029075E+04,1.961770E+03,1.047091E+00,1.513746E-01,8.571312E+03,6.156880E+03,4.422514E-01,4.753190E-01,3.121088E+04,9.569101E+03,1.610218E+00,7.387993E-01,1.436110E+04,8.965800E+02,7.394601E-01,6.925564E-02,1.989779E+03,1.562480E+02,1.026467E-01,1.206139E-02,7.370844E+03,1.373421E+03,3.802580E-01,1.060110E-01,1.045969E+04,6.366104E+03,5.395632E-01,4.916641E-01,1.322106E+04,0.000000E+00,6.807952E-01,0.000000E+00,1.513156E+03,0.000000E+00,7.807201E-02,0.000000E+00,3.843903E+03,0.000000E+00,1.983516E-01,0.000000E+00,7.659357E+03,4.873903E+03,3.951962E-01,3.762308E-01,2.182667E+04,8.691078E+03,1.126352E+00,6.707314E-01,1.324438E+04,7.605265E+02,6.819943E-01,5.873050E-02,1.555888E+03,9.881156E+01,8.027683E-02,7.625629E-03,3.355816E+03,5.981153E+02,1.731658E-01,4.615345E-02
06:15:00,1.959064E+04,6.040374E+03,1.010963E+00,5.045264E-01,8.285354E+03,7.739293E+03,4.274969E-01,6.436358E-01,2.935967E+04,1.271320E+04,1.514711E+00,1.036640E+00,1.417243E+04,1.474784E+03,7.297452E-01,1.233210E-01,1.897564E+03,2.828023E+02,9.788962E-02,2.289915E-02,6.861511E+03,2.598419E+03,3.539817E-01,2.090641E-01,9.938809E+03,7.986225E+03,5.126935E-01,6.644810E-01,1.316391E+04,6.766057E+02,6.778522E-01,6.053370E-02,1.470292E+03,3.818043E+01,7.586041E-02,3.577727E-03,3.843905E+03,0.000000E+00,1.983517E-01,0.000000E+00,7.373596E+03,6.591970E+03,3.804519E-01,5.518744E-01,2.112608E+04,1.191703E+04,1.090199E+00,9.722774E-01,1.318718E+04,1.410280E+03,6.790493E-01,1.189783E-01,1.512995E+03,2.535314E+02,7.806372E-02,2.088571E-02,3.355822E+03,2.018018E+03,1.731661E-01,1.641992E-01
06:30:00,1.888992E+04,6.581881E+03,9.748072E-01,5.677984E-01,7.999199E+03,8.977892E+03,4.127351E-01,7.973000E-01,2.750634E+04,1.352284E+04,1.419119E+00,1.165730E+00,1.398361E+04,1.876509E+03,7.200317E-01,1.673496E-01,1.805273E+03,3.446699E+02,9.313007E-02,2.977383E-02,6.350880E+03,2.460715E+03,3.276463E-01,2.027001E-01,9.417494E+03,9.246586E+03,4.858092E-01,8.213370E-01,1.310671E+04,1.021967E+03,6.749096E-01,9.439292E-02,1.427393E+03,3.992856E+01,7.364756E-02,3.749021E-03,3.843906E+03,0.000000E+00,1.983518E-01,0.000000E+00,7.087609E+03,7.752646E+03,3.656990E-01,6.911822E-01,2.042494E+04,1.242439E+04,1.054022E+00,1.067210E+00,1.312994E+04,1.776368E+03,6.761047E-01,1.588053E-01,1.470068E+03,2.992558E+02,7.584942E-02,2.587883E-02,3.355829E+03,1.869942E+03,1.731665E-01,1.527729E-01
06:45:00,1.818878E+04,9.150880E+03,9.386354E-01,8.298454E-01,7.712734E+03,1.056950E+04,3.979635E-01,9.862176E-01,2.565225E+04,1.614129E+04,1.323507E+00,1.472325E+00,1.379478E+04,2.476802E+03,7.103225E-01,2.310136E-01,1.712946E+03,4.889152E+02,8.836998E-02,4.473195E-02,5.840671E+03,3.315296E+03,3.013339E-01,2.936074E-01,8.895728E+03,1.085994E+04,4.589134E-01,1.013440E+00,1.304950E+04,1.563401E+03,6.719682E-01,1.475319E-01,1.384475E+03,6.824530E+01,7.143424E-02,6.523548E-03,3.843907E+03,1.078086E+01,1.983518E-01,1.057933E-03,6.801345E+03,9.279508E+03,3.509368E-01,8.669999E-01,1.972332E+04,1.478239E+04,1.017826E+00,1.343682E+00,1.307270E+04,2.344548E+03,6.731614E-01,2.185967E-01,1.427120E+03,4.265225E+02,7.363461E-02,3.887154E-02,3.355834E+03,2.593653E+03,1.731668E-01,2.277229E-01
07:00:00,1.748700E+04,1.118640E+04,9.024373E-01,1.039802E+00,7.425973E+03,1.208910E+04,3.831837E-01,1.168407E+00,2.379670E+04,1.824912E+04,1.227840E+00,1.729012E+00,1.360593E+04,3.019744E+03,7.006139E-01,2.891438E-01,1.620566E+03,6.006980E+02,8.360843E-02,5.651250E-02,5.330224E+03,3.872253E+03,2.750101E-01,3.554394E-01,8.373505E+03,1.240022E+04,4.320066E-01,1.198688E+00,1.299229E+04,2.062194E+03,6.690271E-01,1.965307E-01,1.341529E+03,8.767231E+01,6.922004E-02,8.428173E-03,3.843907E+03,1.650727E+01,1.983518E-01,1.619012E-03,6.514788E+03,1.073967E+04,3.361654E-01,1.036640E+00,1.902104E+04,1.665014E+04,9.816037E-01,1.572300E+00,1.301546E+04,2.859026E+03,6.702182E-01,2.732220E-01,1.384146E+03,5.243498E+02,7.141896E-02,4.898638E-02,3.355839E+03,3.117160E+03,1.731670E-01,2.823548E-01
07:15:00,1.748490E+04,9.183572E+03,9.023511E-01,9.004746E-01,7.425016E+03,1.205762E+04,3.831553E-01,1.185484E+00,2.379149E+04,1.719527E+04,1.227651E+00,1.686173E+00,1.360573E+04,3.000613E+03,7.006202E-01,2.946406E-01,1.620373E+03,5.830146E+02,8.360328E-02,5.716039E-02,5.329006E+03,3.200599E+03,2.749578E-01,3.137587E-01,8.371938E+03,1.234628E+04,4.319658E-01,1.213837E+00,1.299223E+04,1.900033E+03,6.690288E-01,1.865328E-01,1.341432E+03,7.150038E+01,6.921699E-02,7.007681E-03,3.843905E+03,2.110025E+01,1.983517E-01,2.069029E-03,6.513824E+03,1.051939E+04,3.361337E-01,1.034433E+00,1.901894E+04,1.530666E+04,9.815201E-01,1.500741E+00,1.301540E+04,2.744365E+03,6.702201E-01,2.694519E-01,1.384050E+03,4.664071E+02,7.141607E-02,4.572197E-02,3.355842E+03,2.201207E+03,1.731672E-01,2.167482E-01
07:30:00,1.748310E+04,1.078173E+04,9.022794E-01,1.057304E+00,7.424177E+03,1.242531E+04,3.831321E-01,1.222610E+00,2.378784E+04,1.851019E+04,1.227528E+00,1.815414E+00,1.360566E+04,3.171056E+03,7.006242E-01,3.115110E-01,1.620234E+03,6.300784E+02,8.359974E-02,6.177646E-02,5.329003E+03,3.871374E+03,2.749610E-01,3.795277E-01,8.370678E+03,1.270492E+04,4.319360E-01,1.250088E+00,1.299221E+04,2.089542E+03,6.690300E-01,2.052158E-01,1.341359E+03,9.593807E+01,6.921479E-02,9.403093E-03,3.843900E+03,2.573235E+01,1.983515E-01,2.522877E-03,6.512995E+03,1.091150E+04,3.361079E-01,1.073956E+00,1.901710E+04,1.673463E+04,9.814493E-01,1.641016E+00,1.301538E+04,2.928828E+03,6.702214E-01,2.876827E-01,1.383979E+03,5.187757E+02,7.141400E-02,5.085641E-02,3.355842E+03,2.843292E+03,1.731671E-01,2.796911E-01
07:45:00,1.748151E+04,1.043002E+04,9.022156E-01,1.022997E+00,7.423599E+03,1.250418E+04,3.831167E-01,1.230781E+00,2.378456E+04,1.807723E+04,1.227408E+00,1.773107E+00,1.360558E+04,3.159722E+03,7.006231E-01,3.104498E-01,1.620112E+03,5.972718E+02,8.359581E-02,5.855579E-02,5.328513E+03,3.534252E+03,2.749381E-01,3.465191E-01,8.369785E+03,1.277355E+04,4.319140E-01,1.257258E+00,1.299219E+04,2.105420E+03,6.690297E-01,2.068270E-01,1.341298E+03,9.874665E+01,6.921269E-02,9.679601E-03,3.843892E+03,1.902210E+01,1.983510E-01,1.863779E-03,6.512391E+03,1.099779E+04,3.360893E-01,1.082911E+00,1.901553E+04,1.638534E+04,9.813889E-01,1.606984E+00,1.301536E+04,2.929751E+03,6.702212E-01,2.878348E-01,1.383919E+03,4.930596E+02,7.141205E-02,4.833424E-02,3.355838E+03,2.603951E+03,1.731669E-01,2.553727E-01
08:00:00,1.748041E+04,1.068148E+04,9.021716E-01,1.047649E+00,7.423282E+03,1.271729E+04,3.831075E-01,1.251801E+00,2.378246E+04,1.822325E+04,1.227329E+00,1.787402E+00,1.360551E+04,3.223830E+03,7.006207E-01,3.167535E-01,1.620027E+03,6.001734E+02,8.359247E-02,5.883258E-02,5.328208E+03,3.482202E+03,2.749239E-01,3.413811E-01,8.369280E+03,1.297884E+04,4.318991E-01,1.277525E+00,1.299217E+04,2.186285E+03,6.690290E-01,2.147776E-01,1.341257E+03,1.151023E+02,6.921112E-02,1.128276E-02,3.843880E+03,1.785550E+01,1.983504E-01,1.749464E-03,6.512046E+03,1.120716E+04,3.360782E-01,1.103612E+00,1.901448E+04,1.660089E+04,9.813483E-01,1.628158E+00,1.301534E+04,3.003675E+03,6.702207E-01,2.951102E-01,1.383879E+03,5.007113E+02,7.141057E-02,4.907940E-02,3.355829E+03,2.557028E+03,1.731665E-01,2.506689E-01
08:15:00,1.747965E+04,1.096128E+04,9.021401E-01,1.075115E+00,7.423097E+03,1.295871E+04,3.831004E-01,1.275565E+00,2.378104E+04,1.845857E+04,1.227271E+00,1.810480E+00,1.360545E+04,3.302113E+03,7.006180E-01,3.244612E-01,1.619959E+03,6.099417E+02,8.358922E-02,5.978788E-02,5.327974E+03,3.429684E+03,2.749129E-01,3.362181E-01,8.368958E+03,1.321732E+04,4.318856E-01,1.301015E+00,1.299215E+04,2.275836E+03,6.690283E-01,2.235862E-01,1.341226E+03,1.331843E+02,6.920972E-02,1.305577E-02,3.843865E+03,1.984777E+01,1.983496E-01,1.944663E-03,6.511846E+03,1.143447E+04,3.360704E-01,1.126013E+00,1.901377E+04,1.688502E+04,9.813194E-01,1.656037E+00,1.301532E+04,3.089651E+03,6.702200E-01,3.035755E-01,1.383850E+03,5.144040E+02,7.140922E-02,5.042019E-02,3.355817E+03,2.535968E+03,1.731659E-01,2.485880E-01
08:30:00,1.747912E+04,1.124303E+04,9.021167E-01,1.102786E+00,7.422968E+03,1.319706E+04,3.830943E-01,1.299053E+00,2.378001E+04,1.873560E+04,1.227223E+00,1.837663E+00,1.360540E+04,3.388605E+03,7.006153E-01,3.329768E-01,1.619901E+03,6.233647E+02,8.358620E-02,6.110358E-02,5.327781E+03,3.390036E+03,2.749035E-01,3.323249E-01,8.368715E+03,1.346760E+04,4.318733E-01,1.325684E+00,1.299214E+04,2.368859E+03,6.690276E-01,2.327420E-01,1.341201E+03,1.509329E+02,6.920846E-02,1.479623E-02,3.843847E+03,2.478441E+01,1.983487E-01,2.428356E-03,6.511717E+03,1.165192E+04,3.360644E-01,1.147465E+00,1.901326E+04,1.719131E+04,9.812975E-01,1.686086E+00,1.301531E+04,3.181944E+03,6.702193E-01,3.126605E-01,1.383825E+03,5.308672E+02,7.140797E-02,5.203380E-02,3.355802E+03,2.520478E+03,1.731651E-01,2.470651E-01
08:45:00,1.747873E+04,1.151510E+04,9.020990E-01,1.129502E+00,7.422866E+03,1.343844E+04,3.830890E-01,1.322833E+00,2.377920E+04,1.903168E+04,1.227184E+00,1.866717E+00,1.360535E+04,3.480015E+03,7.006130E-01,3.419736E-01,1.619850E+03,6.381936E+02,8.358358E-02,6.255750E-02,5.327617E+03,3.360291E+03,2.748955E-01,3.294061E-01,8.368520E+03,1.371945E+04,4.318632E-01,1.350502E+00,1.299213E+04,2.463383E+03,6.690269E-01,2.420496E-01,1.341180E+03,1.673732E+02,6.920738E-02,1.640839E-02,3.843829E+03,3.404095E+01,1.983478E-01,3.335320E-03,6.511624E+03,1.186647E+04,3.360598E-01,1.168630E+00,1.901288E+04,1.750238E+04,9.812803E-01,1.716602E+00,1.301530E+04,3.277729E+03,6.702186E-01,3.220863E-01,1.383804E+03,5.481006E+02,7.140689E-02,5.372312E-02,3.355786E+03,2.511421E+03,1.731642E-01,2.461751E-01
09:00:00,1.747843E+04,1.177897E+04,9.020854E-01,1.155403E+00,7.422782E+03,1.367937E+04,3.830848E-01,1.346555E+00,2.377855E+04,1.933509E+04,1.227152E+00,1.896484E+00,1.360531E+04,3.574603E+03,7.006108E-01,3.512819E-01,1.619807E+03,6.532431E+02,8.358137E-02,6.403286E-02,5.327477E+03,3.338807E+03,2.748885E-01,3.272988E-01,8.368364E+03,1.396861E+04,4.318553E-01,1.375038E+00,1.299211E+04,2.558990E+03,6.690263E-01,2.514646E-01,1.341163E+03,1.819135E+02,6.920649E-02,1.783415E-02,3.843811E+03,4.717903E+01,1.983469E-01,4.622620E-03,6.511555E+03,1.207654E+04,3.360563E-01,1.189344E+00,1.901259E+04,1.781089E+04,9.812662E-01,1.746866E+00,1.301528E+04,3.375634E+03,6.702180E-01,3.317201E-01,1.383786E+03,5.650948E+02,7.140596E-02,5.538885E-02,3.355768E+03,2.507873E+03,1.731634E-01,2.458261E-01
09:15:00,1.747821E+04,1.203088E+04,9.020748E-01,1.180120E+00,7.422712E+03,1.390890E+04,3.830813E-01,1.369148E+00,2.377802E+04,1.963070E+04,1.227126E+00,1.925482E+00,1.360527E+04,3.666561E+03,7.006088E-01,3.603320E-01,1.619771E+03,6.674132E+02,8.357951E-02,6.542181E-02,5.327355E+03,3.323032E+03,2.748824E-01,3.257520E-01,8.368241E+03,1.420548E+04,4.318492E-01,1.398356E+00,1.299210E+04,2.650815E+03,6.690257E-01,2.605084E-01,1.341148E+03,1.946921E+02,6.920574E-02,1.908712E-02,3.843793E+03,6.267570E+01,1.983460E-01,6.141049E-03,6.511503E+03,1.227332E+04,3.360538E-01,1.208748E+00,1.901235E+04,1.810557E+04,9.812547E-01,1.775767E+00,1.301527E+04,3.470200E+03,6.702174E-01,3.410260E-01,1.383770E+03,5.809183E+02,7.140517E-02,5.693971E-02,3.355751E+03,2.507836E+03,1.731625E-01,2.458218E-01
09:30:00,1.747804E+04,1.226584E+04,9.020666E-01,1.203165E+00,7.422654E+03,1.413529E+04,3.830784E-01,1.391430E+00,2.377759E+04,1.991379E+04,1.227104E+00,1.953247E+00,1.360523E+04,3.755121E+03,7.006071E-01,3.690474E-01,1.619740E+03,6.801633E+02,8.357791E-02,6.667147E-02,5.327249E+03,3.311841E+03,2.748770E-01,3.246550E-01,8.368142E+03,1.442885E+04,4.318442E-01,1.420341E+00,1.299209E+04,2.738780E+03,6.690252E-01,2.691713E-01,1.341136E+03,2.058322E+02,6.920512E-02,2.017913E-02,3.843777E+03,7.985814E+01,1.983451E-01,7.824694E-03,6.511464E+03,1.244929E+04,3.360519E-01,1.226108E+00,1.901214E+04,1.838353E+04,9.812449E-01,1.803027E+00,1.301526E+04,3.560797E+03,6.702169E-01,3.499412E-01,1.383757E+03,5.950849E+02,7.140448E-02,5.832808E-02,3.355734E+03,2.510355E+03,1.731616E-01,2.460684E-01
09:45:00,1.747790E+04,1.247750E+04,9.020600E-01,1.223923E+00,7.422602E+03,1.434060E+04,3.830757E-01,1.411636E+00,2.377723E+04,2.017612E+04,1.227085E+00,1.978975E+00,1.360520E+04,3.839243E+03,7.006055E-01,3.773259E-01,1.619713E+03,6.907523E+02,8.357652E-02,6.770924E-02,5.327155E+03,3.304343E+03,2.748722E-01,3.239203E-01,8.368058E+03,1.463578E+04,4.318399E-01,1.440707E+00,1.299208E+04,2.822310E+03,6.690247E-01,2.773954E-01,1.341125E+03,2.151320E+02,6.920459E-02,2.109049E-02,3.843762E+03,9.808686E+01,1.983444E-01,9.610904E-03,6.511434E+03,1.261667E+04,3.360504E-01,1.242603E+00,1.901197E+04,1.863712E+04,9.812364E-01,1.827893E+00,1.301525E+04,3.646442E+03,6.702164E-01,3.583689E-01,1.383745E+03,6.068696E+02,7.140388E-02,5.948294E-02,3.355718E+03,2.514653E+03,1.731607E-01,2.464897E-01
10:00:00,1.747779E+04,1.266840E+04,9.020548E-01,1.242646E+00,7.422555E+03,1.452747E+04,3.830733E-01,1.430024E+00,2.377691E+04,2.041803E+04,1.227070E+00,2.002697E+00,1.360518E+04,3.918745E+03,7.006041E-01,3.851497E-01,1.619689E+03,6.990824E+02,8.357530E-02,6.852557E-02,5.327073E+03,3.299828E+03,2.748680E-01,3.234780E-01,8.367986E+03,1.482720E+04,4.318361E-01,1.459544E+00,1.299208E+04,2.901407E+03,6.690243E-01,2.851835E-01,1.341116E+03,2.230713E+02,6.920413E-02,2.186827E-02,3.843749E+03,1.167756E+02,1.983437E-01,1.144224E-02,6.511409E+03,1.277446E+04,3.360491E-01,1.258154E+00,1.901182E+04,1.886807E+04,9.812289E-01,1.850538E+00,1.301524E+04,3.727068E+03,6.702159E-01,3.663026E-01,1.383735E+03,6.162339E+02,7.140334E-02,6.040056E-02,3.355702E+03,2.520085E+03,1.731599E-01,2.470222E-01
10:15:00,1.747771E+04,1.284054E+04,9.020504E-01,1.259528E+00,7.422512E+03,1.469921E+04,3.830711E-01,1.446922E+00,2.377664E+04,2.064011E+04,1.227056E+00,2.024475E+00,1.360515E+04,3.993580E+03,7.006028E-01,3.925143E-01,1.619668E+03,7.051433E+02,8.357423E-02,6.911946E-02,5.326999E+03,3.297756E+03,2.748643E-01,3.232754E-01,8.367921E+03,1.500400E+04,4.318328E-01,1.476942E+00,1.299207E+04,2.976185E+03,6.690239E-01,2.925475E-01,1.341109E+03,2.293240E+02,6.920374E-02,2.248052E-02,3.843737E+03,1.354223E+02,1.983431E-01,1.326951E-02,6.511389E+03,1.292234E+04,3.360481E-01,1.272701E+00,1.901169E+04,1.907774E+04,9.812220E-01,1.871096E+00,1.301524E+04,3.802636E+03,6.702155E-01,3.737389E-01,1.383725E+03,6.231596E+02,7.140286E-02,6.107914E-02,3.355687E+03,2.526139E+03,1.731592E-01,2.476158E-01
10:30:00,1.747763E+04,1.299512E+04,9.020468E-01,1.274689E+00,7.422472E+03,1.485702E+04,3.830690E-01,1.462450E+00,2.377640E+04,2.084311E+04,1.227043E+00,2.044381E+00,1.360513E+04,4.063696E+03,7.006017E-01,3.994148E-01,1.619650E+03,7.089255E+02,8.357328E-02,6.948997E-02,5.326933E+03,3.297731E+03,2.748609E-01,3.232733E-01,8.367863E+03,1.516690E+04,4.318298E-01,1.492972E+00,1.299206E+04,3.046701E+03,6.690236E-01,2.994924E-01,1.341102E+03,2.338266E+02,6.920341E-02,2.292132E-02,3.843727E+03,1.536494E+02,1.983425E-01,1.505570E-02,6.511371E+03,1.307642E+04,3.360472E-01,1.287834E+00,1.901157E+04,1.926689E+04,9.812158E-01,1.889641E+00,1.301523E+04,3.873125E+03,6.702151E-01,3.806757E-01,1.383717E+03,6.276550E+02,7.140242E-02,6.151952E-02,3.355673E+03,2.532422E+03,1.731584E-01,2.482318E-01
10:45:00,1.747757E+04,1.313380E+04,9.020437E-01,1.288289E+00,7.422433E+03,1.500189E+04,3.830670E-01,1.476705E+00,2.377619E+04,2.102817E+04,1.227032E+00,2.062527E+00,1.360511E+04,4.129235E+03,7.006007E-01,4.058649E-01,1.619634E+03,7.105585E+02,8.357244E-02,6.964983E-02,5.326874E+03,3.299473E+03,2.748578E-01,3.234446E-01,8.367809E+03,1.531685E+04,4.318270E-01,1.507729E+00,1.299206E+04,3.113107E+03,6.690234E-01,3.060331E-01,1.341097E+03,2.366661E+02,6.920312E-02,2.319915E-02,3.843718E+03,1.711737E+02,1.983421E-01,1.677306E-02,6.511356E+03,1.321015E+04,3.360464E-01,1.300973E+00,1.901145E+04,1.943651E+04,9.812099E-01,1.906272E+00,1.301522E+04,3.938659E+03,6.702147E-01,3.871253E-01,1.383709E+03,6.298400E+02,7.140202E-02,6.173347E-02,3.355659E+03,2.538644E+03,1.731577E-01,2.488418E-01
11:00:00,1.747752E+04,1.325759E+04,9.020410E-01,1.300427E+00,7.422397E+03,1.513472E+04,3.830652E-01,1.489776E+00,2.377599E+04,2.119642E+04,1.227022E+00,2.079026E+00,1.360509E+04,4.190321E+03,7.005998E-01,4.118773E-01,1.619619E+03,7.101607E+02,8.357168E-02,6.961064E-02,5.326819E+03,3.302795E+03,2.748550E-01,3.237706E-01,8.367760E+03,1.545473E+04,4.318245E-01,1.521298E+00,1.299205E+04,3.175487E+03,6.690231E-01,3.121778E-01,1.341092E+03,2.378626E+02,6.920287E-02,2.331599E-02,3.843710E+03,1.877994E+02,1.983416E-01,1.840240E-02,6.511343E+03,1.332852E+04,3.360457E-01,1.312590E+00,1.901134E+04,1.958753E+04,9.812044E-01,1.921078E+00,1.301521E+04,3.999314E+03,6.702144E-01,3.930950E-01,1.383702E+03,6.297962E+02,7.140166E-02,6.172897E-02,3.355646E+03,2.544591E+03,1.731570E-01,2.494249E-01
11:15:00,1.747748E+04,1.336174E+04,9.020387E-01,1.310638E+00,7.422362E+03,1.525067E+04,3.830634E-01,1.501187E+00,2.377581E+04,2.134324E+04,1.227013E+00,2.093422E+00,1.360507E+04,4.243679E+03,7.005989E-01,4.171297E-01,1.619606E+03,7.076381E+02,8.357101E-02,6.936319E-02,5.326770E+03,3.306734E+03,2.748525E-01,3.241572E-01,8.367714E+03,1.557579E+04,4.318221E-01,1.533213E+00,1.299205E+04,3.230640E+03,6.690229E-01,3.176111E-01,1.341088E+03,2.373182E+02,6.920265E-02,2.326224E-02,3.843703E+03,2.027538E+02,1.983413E-01,1.986798E-02,6.511330E+03,1.343021E+04,3.360450E-01,1.322586E+00,1.901124E+04,1.971500E+04,9.811992E-01,1.933575E+00,1.301521E+04,4.051875E+03,6.702140E-01,3.982689E-01,1.383696E+03,6.274679E+02,7.140132E-02,6.150057E-02,3.355634E+03,2.549464E+03,1.731564E-01,2.499027E-01
