11:30:00,1.747744E+04,1.345528E+04,9.020366E-01,1.319808E+00,7.422329E+03,1.535506E+04,3.830617E-01,1.511459E+00,2.377564E+04,2.147779E+04,1.227004E+00,2.106615E+00,1.360506E+04,4.291126E+03,7.005981E-01,4.218001E-01,1.619594E+03,7.043821E+02,8.357040E-02,6.904387E-02,5.326724E+03,3.311226E+03,2.748501E-01,3.245978E-01,8.367671E+03,1.568508E+04,4.318199E-01,1.543967E+00,1.299204E+04,3.280251E+03,6.690227E-01,3.224979E-01,1.341084E+03,2.362908E+02,6.920246E-02,2.316118E-02,3.843697E+03,2.159537E+02,1.983410E-01,2.116163E-02,6.511319E+03,1.352102E+04,3.360445E-01,1.331527E+00,1.901115E+04,1.982854E+04,9.811943E-01,1.944706E+00,1.301520E+04,4.098180E+03,6.702137E-01,4.028269E-01,1.383689E+03,6.242592E+02,7.140101E-02,6.118591E-02,3.355621E+03,2.553172E+03,1.731558E-01,2.502663E-01
11:45:00,1.747740E+04,1.354443E+04,9.020348E-01,1.328548E+00,7.422297E+03,1.545221E+04,3.830600E-01,1.521020E+00,2.377549E+04,2.160823E+04,1.226996E+00,2.119406E+00,1.360505E+04,4.334168E+03,7.005974E-01,4.260370E-01,1.619583E+03,7.015592E+02,8.356985E-02,6.876706E-02,5.326681E+03,3.316267E+03,2.748479E-01,3.250923E-01,8.367631E+03,1.578686E+04,4.318178E-01,1.553985E+00,1.299204E+04,3.325452E+03,6.690225E-01,3.269494E-01,1.341081E+03,2.356851E+02,6.920230E-02,2.310154E-02,3.843691E+03,2.273885E+02,1.983407E-01,2.228230E-02,6.511309E+03,1.360451E+04,3.360439E-01,1.339767E+00,1.901106E+04,1.993602E+04,9.811896E-01,1.955244E+00,1.301520E+04,4.139701E+03,6.702135E-01,4.069143E-01,1.383684E+03,6.213252E+02,7.140072E-02,6.089822E-02,3.355610E+03,2.555694E+03,1.731552E-01,2.505135E-01
12:00:00,1.747737E+04,1.363263E+04,9.020332E-01,1.337196E+00,7.422267E+03,1.554469E+04,3.830584E-01,1.530122E+00,2.377534E+04,2.174010E+04,1.226989E+00,2.132338E+00,1.360503E+04,4.373897E+03,7.005968E-01,4.299480E-01,1.619574E+03,7.000003E+02,8.356934E-02,6.861422E-02,5.326642E+03,3.321925E+03,2.748459E-01,3.256470E-01,8.367592E+03,1.588399E+04,4.318158E-01,1.563545E+00,1.299204E+04,3.366881E+03,6.690224E-01,3.310292E-01,1.341078E+03,2.360449E+02,6.920215E-02,2.313662E-02,3.843686E+03,2.371565E+02,1.983404E-01,2.323963E-02,6.511300E+03,1.368286E+04,3.360435E-01,1.347506E+00,1.901097E+04,2.004240E+04,9.811851E-01,1.965674E+00,1.301519E+04,4.177482E+03,6.702132E-01,4.106337E-01,1.383679E+03,6.194790E+02,7.140045E-02,6.071722E-02,3.355598E+03,2.557090E+03,1.731546E-01,2.506503E-01
12:15:00,1.747734E+04,1.372757E+04,9.020316E-01,1.346506E+00,7.422237E+03,1.563987E+04,3.830569E-01,1.539491E+00,2.377520E+04,2.188369E+04,1.226981E+00,2.146420E+00,1.360502E+04,4.414645E+03,7.005962E-01,4.339588E-01,1.619565E+03,7.005991E+02,8.356888E-02,6.867296E-02,5.326605E+03,3.329148E+03,2.748440E-01,3.263553E-01,8.367556E+03,1.598418E+04,4.318140E-01,1.573407E+00,1.299204E+04,3.408342E+03,6.690222E-01,3.351114E-01,1.341076E+03,2.379413E+02,6.920202E-02,2.332241E-02,3.843682E+03,2.460727E+02,1.983402E-01,2.411347E-02,6.511291E+03,1.376286E+04,3.360430E-01,1.355405E+00,1.901088E+04,2.015697E+04,9.811807E-01,1.976909E+00,1.301519E+04,4.215684E+03,6.702129E-01,4.143943E-01,1.383674E+03,6.195204E+02,7.140020E-02,6.072131E-02,3.355588E+03,2.558125E+03,1.731540E-01,2.507518E-01
12:30:00,1.747731E+04,1.382287E+04,9.020303E-01,1.355854E+00,7.422209E+03,1.573455E+04,3.830555E-01,1.548812E+00,2.377508E+04,2.203440E+04,1.226975E+00,2.161202E+00,1.360501E+04,4.455536E+03,7.005957E-01,4.379843E-01,1.619556E+03,7.026878E+02,8.356846E-02,6.887782E-02,5.326570E+03,3.338058E+03,2.748422E-01,3.272290E-01,8.367522E+03,1.608491E+04,4.318122E-01,1.583324E+00,1.299203E+04,3.448647E+03,6.690221E-01,3.390804E-01,1.341073E+03,2.405325E+02,6.920191E-02,2.357639E-02,3.843678E+03,2.543272E+02,1.983400E-01,2.492245E-02,6.511283E+03,1.384152E+04,3.360426E-01,1.363162E+00,1.901080E+04,2.027392E+04,9.811765E-01,1.988379E+00,1.301518E+04,4.253287E+03,6.702127E-01,4.180965E-01,1.383669E+03,6.206866E+02,7.139996E-02,6.083570E-02,3.355577E+03,2.558938E+03,1.731535E-01,2.508315E-01
12:45:00,1.747729E+04,1.391428E+04,9.020290E-01,1.364820E+00,7.422182E+03,1.582612E+04,3.830541E-01,1.557828E+00,2.377495E+04,2.218799E+04,1.226969E+00,2.176266E+00,1.360500E+04,4.495814E+03,7.005951E-01,4.419495E-01,1.619549E+03,7.056732E+02,8.356807E-02,6.917057E-02,5.326537E+03,3.348742E+03,2.748405E-01,3.282765E-01,8.367489E+03,1.618385E+04,4.318105E-01,1.593066E+00,1.299203E+04,3.487103E+03,6.690220E-01,3.428678E-01,1.341071E+03,2.433040E+02,6.920180E-02,2.384809E-02,3.843675E+03,2.620871E+02,1.983398E-01,2.568296E-02,6.511275E+03,1.391697E+04,3.360422E-01,1.370587E+00,1.901072E+04,2.038855E+04,9.811725E-01,1.999621E+00,1.301518E+04,4.289524E+03,6.702124E-01,4.216642E-01,1.383665E+03,6.223879E+02,7.139973E-02,6.100254E-02,3.355566E+03,2.559639E+03,1.731529E-01,2.509002E-01
13:00:00,1.747726E+04,1.400077E+04,9.020278E-01,1.373303E+00,7.422156E+03,1.591361E+04,3.830528E-01,1.566441E+00,2.377484E+04,2.234250E+04,1.226963E+00,2.191421E+00,1.360499E+04,4.535123E+03,7.005947E-01,4.458189E-01,1.619542E+03,7.092842E+02,8.356770E-02,6.952463E-02,5.326506E+03,3.361213E+03,2.748389E-01,3.294993E-01,8.367457E+03,1.627997E+04,4.318089E-01,1.602528E+00,1.299203E+04,3.523539E+03,6.690219E-01,3.464565E-01,1.341070E+03,2.461283E+02,6.920171E-02,2.412496E-02,3.843672E+03,2.694358E+02,1.983397E-01,2.640317E-02,6.511268E+03,1.398845E+04,3.360418E-01,1.377611E+00,1.901065E+04,2.049912E+04,9.811686E-01,2.010464E+00,1.301517E+04,4.324080E+03,6.702122E-01,4.250662E-01,1.383660E+03,6.243850E+02,7.139952E-02,6.119835E-02,3.355556E+03,2.560276E+03,1.731524E-01,2.509628E-01
13:15:00,1.747724E+04,1.408028E+04,9.020267E-01,1.381102E+00,7.422132E+03,1.599486E+04,3.830515E-01,1.574438E+00,2.377473E+04,2.249480E+04,1.226957E+00,2.206359E+00,1.360498E+04,4.572111E+03,7.005942E-01,4.494597E-01,1.619535E+03,7.132919E+02,8.356736E-02,6.991754E-02,5.326476E+03,3.375151E+03,2.748374E-01,3.308659E-01,8.367427E+03,1.637090E+04,4.318073E-01,1.611479E+00,1.299203E+04,3.556763E+03,6.690218E-01,3.497293E-01,1.341068E+03,2.488798E+02,6.920163E-02,2.439469E-02,3.843669E+03,2.761867E+02,1.983395E-01,2.706479E-02,6.511261E+03,1.405393E+04,3.360415E-01,1.384043E+00,1.901058E+04,2.060301E+04,9.811649E-01,2.020652E+00,1.301517E+04,4.355660E+03,6.702120E-01,4.281752E-01,1.383657E+03,6.264713E+02,7.139931E-02,6.140288E-02,3.355546E+03,2.560645E+03,1.731519E-01,2.509989E-01
13:30:00,1.747722E+04,1.415265E+04,9.020257E-01,1.388199E+00,7.422108E+03,1.606967E+04,3.830502E-01,1.581799E+00,2.377462E+04,2.264396E+04,1.226952E+00,2.220987E+00,1.360498E+04,4.606618E+03,7.005938E-01,4.528560E-01,1.619529E+03,7.175852E+02,8.356704E-02,7.033842E-02,5.326448E+03,3.390466E+03,2.748359E-01,3.323675E-01,8.367399E+03,1.645629E+04,4.318058E-01,1.619883E+00,1.299203E+04,3.586743E+03,6.690218E-01,3.526826E-01,1.341067E+03,2.515382E+02,6.920155E-02,2.465529E-02,3.843666E+03,2.823359E+02,1.983394E-01,2.766744E-02,6.511254E+03,1.411331E+04,3.360411E-01,1.389874E+00,1.901051E+04,2.069972E+04,9.811613E-01,2.030135E+00,1.301517E+04,4.384167E+03,6.702118E-01,4.309815E-01,1.383653E+03,6.285745E+02,7.139912E-02,6.160905E-02,3.355537E+03,2.560727E+03,1.731514E-01,2.510070E-01
13:45:00,1.747720E+04,1.421768E+04,9.020247E-01,1.394577E+00,7.422085E+03,1.613789E+04,3.830491E-01,1.588512E+00,2.377452E+04,2.278914E+04,1.226946E+00,2.235225E+00,1.360497E+04,4.638504E+03,7.005934E-01,4.559940E-01,1.619523E+03,7.220721E+02,8.356675E-02,7.077826E-02,5.326421E+03,3.407039E+03,2.748345E-01,3.339924E-01,8.367371E+03,1.653586E+04,4.318044E-01,1.627714E+00,1.299203E+04,3.613422E+03,6.690217E-01,3.553111E-01,1.341065E+03,2.540554E+02,6.920149E-02,2.490202E-02,3.843664E+03,2.878614E+02,1.983393E-01,2.820895E-02,6.511248E+03,1.416650E+04,3.360408E-01,1.395097E+00,1.901044E+04,2.078882E+04,9.811578E-01,2.038872E+00,1.301516E+04,4.409502E+03,6.702116E-01,4.334754E-01,1.383649E+03,6.306131E+02,7.139893E-02,6.180887E-02,3.355527E+03,2.560496E+03,1.731509E-01,2.509845E-01
14:00:00,1.747719E+04,1.427509E+04,9.020238E-01,1.400208E+00,7.422063E+03,1.619933E+04,3.830479E-01,1.594558E+00,2.377443E+04,2.292941E+04,1.226941E+00,2.248981E+00,1.360496E+04,4.667634E+03,7.005930E-01,4.588605E-01,1.619518E+03,7.266626E+02,8.356647E-02,7.122823E-02,5.326396E+03,3.424727E+03,2.748332E-01,3.357265E-01,8.367345E+03,1.660933E+04,4.318031E-01,1.634943E+00,1.299202E+04,3.636761E+03,6.690216E-01,3.576108E-01,1.341064E+03,2.563968E+02,6.920142E-02,2.513153E-02,3.843662E+03,2.927386E+02,1.983392E-01,2.868694E-02,6.511242E+03,1.421336E+04,3.360405E-01,1.399697E+00,1.901037E+04,2.086984E+04,9.811544E-01,2.046815E+00,1.301516E+04,4.431590E+03,6.702114E-01,4.356495E-01,1.383646E+03,6.325263E+02,7.139875E-02,6.199640E-02,3.355518E+03,2.559925E+03,1.731504E-01,2.509285E-01
14:15:00,1.747717E+04,1.432069E+04,9.020229E-01,1.404680E+00,7.422042E+03,1.624991E+04,3.830468E-01,1.599533E+00,2.377434E+04,2.305929E+04,1.226937E+00,2.261718E+00,1.360495E+04,4.691549E+03,7.005927E-01,4.612138E-01,1.619513E+03,7.310797E+02,8.356620E-02,7.166121E-02,5.326371E+03,3.442774E+03,2.748319E-01,3.374960E-01,8.367320E+03,1.667238E+04,4.318018E-01,1.641146E+00,1.299202E+04,3.654458E+03,6.690216E-01,3.593552E-01,1.341063E+03,2.583635E+02,6.920137E-02,2.532430E-02,3.843660E+03,2.965108E+02,1.983391E-01,2.905663E-02,6.511237E+03,1.424991E+04,3.360402E-01,1.403284E+00,1.901031E+04,2.093819E+04,9.811512E-01,2.053517E+00,1.301515E+04,4.448090E+03,6.702112E-01,4.372739E-01,1.383642E+03,6.340878E+02,7.139858E-02,6.214944E-02,3.355509E+03,2.558572E+03,1.731500E-01,2.507960E-01
14:30:00,1.747715E+04,1.435378E+04,9.020221E-01,1.407923E+00,7.422021E+03,1.628919E+04,3.830458E-01,1.603395E+00,2.377425E+04,2.317740E+04,1.226932E+00,2.273300E+00,1.360495E+04,4.710081E+03,7.005923E-01,4.630369E-01,1.619508E+03,7.352034E+02,8.356595E-02,7.206540E-02,5.326348E+03,3.461008E+03,2.748307E-01,3.392835E-01,8.367296E+03,1.672453E+04,4.318005E-01,1.646274E+00,1.299202E+04,3.666455E+03,6.690215E-01,3.605384E-01,1.341062E+03,2.598989E+02,6.920131E-02,2.547478E-02,3.843658E+03,2.991543E+02,1.983390E-01,2.931569E-02,6.511232E+03,1.427578E+04,3.360399E-01,1.405819E+00,1.901025E+04,2.099289E+04,9.811480E-01,2.058879E+00,1.301515E+04,4.458903E+03,6.702110E-01,4.383381E-01,1.383639E+03,6.352150E+02,7.139842E-02,6.225990E-02,3.355500E+03,2.556406E+03,1.731495E-01,2.505836E-01
14:45:00,1.747714E+04,1.437367E+04,9.020213E-01,1.409873E+00,7.422002E+03,1.631676E+04,3.830448E-01,1.606103E+00,2.377416E+04,2.328228E+04,1.226928E+00,2.283584E+00,1.360494E+04,4.723057E+03,7.005920E-01,4.643129E-01,1.619503E+03,7.389184E+02,8.356572E-02,7.242952E-02,5.326325E+03,3.479239E+03,2.748295E-01,3.410707E-01,8.367273E+03,1.676523E+04,4.317993E-01,1.650275E+00,1.299202E+04,3.672665E+03,6.690215E-01,3.611514E-01,1.341061E+03,2.609247E+02,6.920126E-02,2.557530E-02,3.843656E+03,3.006304E+02,1.983389E-01,2.946034E-02,6.511227E+03,1.429060E+04,3.360397E-01,1.407266E+00,1.901019E+04,2.103297E+04,9.811450E-01,2.062807E+00,1.301515E+04,4.463900E+03,6.702109E-01,4.388297E-01,1.383636E+03,6.358068E+02,7.139826E-02,6.231787E-02,3.355492E+03,2.553384E+03,1.731491E-01,2.502875E-01
15:00:00,1.747712E+04,1.438479E+04,9.020205E-01,1.410961E+00,7.421983E+03,1.633509E+04,3.830438E-01,1.607901E+00,2.377408E+04,2.337781E+04,1.226924E+00,2.292949E+00,1.360493E+04,4.731282E+03,7.005917E-01,4.651210E-01,1.619499E+03,7.428502E+02,8.356549E-02,7.281488E-02,5.326303E+03,3.497309E+03,2.748284E-01,3.428422E-01,8.367251E+03,1.679664E+04,4.317982E-01,1.653360E+00,1.299202E+04,3.673909E+03,6.690214E-01,3.612750E-01,1.341060E+03,2.620624E+02,6.920122E-02,2.568678E-02,3.843654E+03,3.009016E+02,1.983388E-01,2.948688E-02,6.511222E+03,1.429670E+04,3.360394E-01,1.407856E+00,1.901013E+04,2.106301E+04,9.811421E-01,2.065750E+00,1.301514E+04,4.463932E+03,6.702107E-01,4.388324E-01,1.383633E+03,6.365056E+02,7.139811E-02,6.238634E-02,3.355483E+03,2.549458E+03,1.731486E-01,2.499026E-01
15:15:00,1.747711E+04,1.439204E+04,9.020198E-01,1.411670E+00,7.421965E+03,1.634667E+04,3.830429E-01,1.609035E+00,2.377401E+04,2.346925E+04,1.226920E+00,2.301915E+00,1.360493E+04,4.735048E+03,7.005914E-01,4.654901E-01,1.619495E+03,7.480417E+02,8.356528E-02,7.332374E-02,5.326282E+03,3.514787E+03,2.748273E-01,3.445556E-01,8.367230E+03,1.682095E+04,4.317971E-01,1.655746E+00,1.299202E+04,3.670328E+03,6.690214E-01,3.609235E-01,1.341059E+03,2.642435E+02,6.920118E-02,2.590054E-02,3.843653E+03,2.997483E+02,1.983387E-01,2.937383E-02,6.511217E+03,1.429610E+04,3.360392E-01,1.407787E+00,1.901008E+04,2.108894E+04,9.811392E-01,2.068291E+00,1.301514E+04,4.459354E+03,6.702105E-01,4.383814E-01,1.383630E+03,6.383936E+02,7.139796E-02,6.257137E-02,3.355475E+03,2.544391E+03,1.731482E-01,2.494059E-01
15:30:00,1.747710E+04,1.439758E+04,9.020191E-01,1.412212E+00,7.421948E+03,1.635330E+04,3.830420E-01,1.609681E+00,2.377393E+04,2.355954E+04,1.226916E+00,2.310768E+00,1.360492E+04,4.735081E+03,7.005911E-01,4.654918E-01,1.619491E+03,7.550747E+02,8.356508E-02,7.401314E-02,5.326262E+03,3.531507E+03,2.748263E-01,3.461945E-01,8.367209E+03,1.683985E+04,4.317961E-01,1.657599E+00,1.299202E+04,3.662322E+03,6.690213E-01,3.601362E-01,1.341058E+03,2.678194E+02,6.920114E-02,2.625106E-02,3.843651E+03,2.972286E+02,1.983386E-01,2.912685E-02,6.511213E+03,1.429045E+04,3.360390E-01,1.407222E+00,1.901003E+04,2.111411E+04,9.811365E-01,2.070758E+00,1.301514E+04,4.450908E+03,6.702104E-01,4.375495E-01,1.383628E+03,6.420558E+02,7.139783E-02,6.293034E-02,3.355467E+03,2.538234E+03,1.731478E-01,2.488023E-01
15:45:00,1.747708E+04,1.440199E+04,9.020185E-01,1.412644E+00,7.421931E+03,1.635589E+04,3.830411E-01,1.609930E+00,2.377386E+04,2.365030E+04,1.226912E+00,2.319668E+00,1.360492E+04,4.731894E+03,7.005908E-01,4.651762E-01,1.619487E+03,7.643641E+02,8.356488E-02,7.492377E-02,5.326243E+03,3.547342E+03,2.748253E-01,3.477467E-01,8.367190E+03,1.685436E+04,4.317951E-01,1.659021E+00,1.299202E+04,3.650009E+03,6.690213E-01,3.589258E-01,1.341058E+03,2.729795E+02,6.920110E-02,2.675693E-02,3.843650E+03,2.934532E+02,1.983385E-01,2.875680E-02,6.511208E+03,1.428033E+04,3.360388E-01,1.406212E+00,1.900998E+04,2.114028E+04,9.811338E-01,2.073323E+00,1.301513E+04,4.439107E+03,6.702102E-01,4.363872E-01,1.383625E+03,6.479016E+02,7.139769E-02,6.350338E-02,3.355459E+03,2.531075E+03,1.731474E-01,2.481004E-01
16:00:00,1.747707E+04,1.440016E+04,9.020178E-01,1.412464E+00,7.421915E+03,1.635190E+04,3.830403E-01,1.609531E+00,2.377379E+04,2.373677E+04,1.226909E+00,2.328147E+00,1.360491E+04,4.724835E+03,7.005906E-01,4.644794E-01,1.619484E+03,7.754380E+02,8.356470E-02,7.600936E-02,5.326224E+03,3.562139E+03,2.748243E-01,3.491971E-01,8.367171E+03,1.686222E+04,4.317941E-01,1.659788E+00,1.299202E+04,3.632570E+03,6.690212E-01,3.572114E-01,1.341057E+03,2.791130E+02,6.920106E-02,2.735826E-02,3.843648E+03,2.885568E+02,1.983385E-01,2.827689E-02,6.511204E+03,1.426314E+04,3.360385E-01,1.404499E+00,1.900993E+04,2.116268E+04,9.811313E-01,2.075519E+00,1.301513E+04,4.423314E+03,6.702101E-01,4.348317E-01,1.383623E+03,6.554512E+02,7.139756E-02,6.424345E-02,3.355451E+03,2.523026E+03,1.731470E-01,2.473114E-01
16:15:00,1.747706E+04,1.439152E+04,9.020172E-01,1.411617E+00,7.421900E+03,1.634400E+04,3.830395E-01,1.608746E+00,2.377372E+04,2.381828E+04,1.226905E+00,2.336140E+00,1.360491E+04,4.717052E+03,7.005903E-01,4.637104E-01,1.619480E+03,7.875334E+02,8.356452E-02,7.719507E-02,5.326206E+03,3.576881E+03,2.748234E-01,3.506421E-01,8.367153E+03,1.686643E+04,4.317932E-01,1.660194E+00,1.299202E+04,3.613268E+03,6.690212E-01,3.553110E-01,1.341056E+03,2.854652E+02,6.920103E-02,2.798105E-02,3.843647E+03,2.834939E+02,1.983384E-01,2.778065E-02,6.511201E+03,1.424174E+04,3.360383E-01,1.402364E+00,1.900988E+04,2.118025E+04,9.811288E-01,2.077241E+00,1.301513E+04,4.406641E+03,6.702099E-01,4.331886E-01,1.383620E+03,6.639207E+02,7.139744E-02,6.507369E-02,3.355444E+03,2.515007E+03,1.731466E-01,2.465252E-01
16:30:00,1.747705E+04,1.437256E+04,9.020167E-01,1.409758E+00,7.421885E+03,1.632967E+04,3.830387E-01,1.607327E+00,2.377366E+04,2.388945E+04,1.226902E+00,2.343118E+00,1.360490E+04,4.707665E+03,7.005901E-01,4.627837E-01,1.619477E+03,7.999978E+02,8.356436E-02,7.841691E-02,5.326189E+03,3.591387E+03,2.748225E-01,3.520639E-01,8.367136E+03,1.686439E+04,4.317923E-01,1.659985E+00,1.299202E+04,3.591590E+03,6.690212E-01,3.531743E-01,1.341056E+03,2.915863E+02,6.920100E-02,2.858117E-02,3.843645E+03,2.782704E+02,1.983383E-01,2.726869E-02,6.511197E+03,1.421358E+04,3.360382E-01,1.399560E+00,1.900983E+04,2.118829E+04,9.811264E-01,2.078027E+00,1.301513E+04,4.388318E+03,6.702098E-01,4.313832E-01,1.383618E+03,6.727108E+02,7.139732E-02,6.593531E-02,3.355437E+03,2.507015E+03,1.731462E-01,2.457418E-01
16:45:00,1.747704E+04,1.434084E+04,9.020161E-01,1.406646E+00,7.421871E+03,1.630695E+04,3.830380E-01,1.605083E+00,2.377360E+04,2.394556E+04,1.226899E+00,2.348618E+00,1.360490E+04,4.695860E+03,7.005899E-01,4.616190E-01,1.619474E+03,8.122169E+02,8.356420E-02,7.961466E-02,5.326172E+03,3.605425E+03,2.748216E-01,3.534399E-01,8.367120E+03,1.685378E+04,4.317915E-01,1.658931E+00,1.299201E+04,3.567223E+03,6.690211E-01,3.507700E-01,1.341055E+03,2.971047E+02,6.920097E-02,2.912219E-02,3.843644E+03,2.728329E+02,1.983382E-01,2.673575E-02,6.511193E+03,1.415717E+04,3.360380E-01,1.393974E+00,1.900979E+04,2.118297E+04,9.811241E-01,2.077504E+00,1.301512E+04,4.367668E+03,6.702096E-01,4.293486E-01,1.383616E+03,6.812741E+02,7.139721E-02,6.677467E-02,3.355429E+03,2.498997E+03,1.731459E-01,2.449558E-01
17:00:00,1.747703E+04,1.429378E+04,9.020156E-01,1.402029E+00,7.421857E+03,1.627391E+04,3.830373E-01,1.601821E+00,2.377354E+04,2.398173E+04,1.226896E+00,2.352162E+00,1.360490E+04,4.680863E+03,7.005897E-01,4.601401E-01,1.619471E+03,8.236225E+02,8.356404E-02,8.073260E-02,5.326155E+03,3.618702E+03,2.748208E-01,3.547413E-01,8.367104E+03,1.683240E+04,4.317906E-01,1.656817E+00,1.299201E+04,3.539796E+03,6.690211E-01,3.480621E-01,1.341055E+03,3.017027E+02,6.920094E-02,2.957296E-02,3.843643E+03,2.670599E+02,1.983382E-01,2.616994E-02,6.511190E+03,1.409846E+04,3.360378E-01,1.388159E+00,1.900974E+04,2.116037E+04,9.811219E-01,2.075285E+00,1.301512E+04,4.344052E+03,6.702095E-01,4.270221E-01,1.383614E+03,6.891088E+02,7.139710E-02,6.754256E-02,3.355422E+03,2.490857E+03,1.731455E-01,2.441578E-01
17:15:00,1.747702E+04,1.422887E+04,9.020150E-01,1.395660E+00,7.421844E+03,1.622858E+04,3.830366E-01,1.597348E+00,2.377348E+04,2.399302E+04,1.226893E+00,2.353266E+00,1.360489E+04,4.661821E+03,7.005894E-01,4.582630E-01,1.619468E+03,8.335934E+02,8.356389E-02,8.170986E-02,5.326140E+03,3.630879E+03,2.748200E-01,3.559349E-01,8.367089E+03,1.679805E+04,4.317899E-01,1.653424E+00,1.299201E+04,3.508744E+03,6.690211E-01,3.449982E-01,1.341054E+03,3.050536E+02,6.920092E-02,2.990146E-02,3.843641E+03,2.607923E+02,1.983381E-01,2.555568E-02,6.511187E+03,1.403364E+04,3.360376E-01,1.381762E+00,1.900970E+04,2.111652E+04,9.811197E-01,2.070981E+00,1.301512E+04,4.316752E+03,6.702094E-01,4.243330E-01,1.383612E+03,6.956572E+02,7.139699E-02,6.818433E-02,3.355415E+03,2.482473E+03,1.731451E-01,2.433360E-01
17:30:00,1.747701E+04,1.414299E+04,9.020145E-01,1.387232E+00,7.421832E+03,1.615916E+04,3.830360E-01,1.590505E+00,2.377343E+04,2.397424E+04,1.226890E+00,2.351419E+00,1.360489E+04,4.637894E+03,7.005892E-01,4.559052E-01,1.619465E+03,8.415101E+02,8.356375E-02,8.248572E-02,5.326125E+03,3.641622E+03,2.748192E-01,3.569879E-01,8.367074E+03,1.674835E+04,4.317891E-01,1.648521E+00,1.299201E+04,3.473577E+03,6.690210E-01,3.415305E-01,1.341054E+03,3.068170E+02,6.920089E-02,3.007427E-02,3.843640E+03,2.538496E+02,1.983381E-01,2.487525E-02,6.511184E+03,1.394676E+04,3.360375E-01,1.373195E+00,1.900966E+04,2.104701E+04,9.811176E-01,2.064161E+00,1.301512E+04,4.285057E+03,6.702093E-01,4.212113E-01,1.383610E+03,7.003601E+02,7.139689E-02,6.864518E-02,3.355409E+03,2.473704E+03,1.731448E-01,2.424764E-01
17:45:00,1.747700E+04,1.402736E+04,9.020140E-01,1.375886E+00,7.421820E+03,1.606294E+04,3.830354E-01,1.581020E+00,2.377338E+04,2.391384E+04,1.226887E+00,2.345490E+00,1.360488E+04,4.607682E+03,7.005890E-01,4.529292E-01,1.619463E+03,8.463291E+02,8.356362E-02,8.295791E-02,5.326110E+03,3.650557E+03,2.748184E-01,3.578635E-01,8.367061E+03,1.667823E+04,4.317884E-01,1.641607E+00,1.299201E+04,3.433333E+03,6.690210E-01,3.375641E-01,1.341053E+03,3.062815E+02,6.920087E-02,3.002167E-02,3.843639E+03,2.460225E+02,1.983380E-01,2.410817E-02,6.511181E+03,1.385636E+04,3.360373E-01,1.364280E+00,1.900962E+04,2.094068E+04,9.811156E-01,2.053728E+00,1.301511E+04,4.247670E+03,6.702091E-01,4.175298E-01,1.383608E+03,7.022123E+02,7.139679E-02,6.882659E-02,3.355402E+03,2.464394E+03,1.731445E-01,2.415637E-01
